lns,lnk,s,k,k^0.5,y,Y,K/Ye,ke,vark,Ye/Y
-0.981,-0.2152,0.374935975,0.806380148,0.897986719,0.336687526,,,,,
-1.0952,0.0503,0.334472706,1.051586525,1.025468929,0.342991367,,,,,
-1.6754,-1.6938,0.187233271,0.18381968,0.428741974,0.080274762,,,,,
0.0992,1.3799,1.104287135,3.974504157,1.99361585,2.201524335,,,,,
2.0767,-1.5605,7.978097703,0.210031029,0.458291424,3.656293758,,,,,
0.0856,0.2307,1.089370493,1.259481338,1.122266162,1.222563642,,,,,
0.2097,-1.1564,1.233308012,0.314616765,0.560907091,0.69177121,,,,,
-1.8441,0.1477,0.158167608,1.159165095,1.076645297,0.170290411,,,,,
-1.2489,-1.9031,0.286820126,0.149105674,0.386142039,0.110753308,,,,,
-0.187,-0.5586,0.829443736,0.572009317,0.756312975,0.62731906,,,,,
-0.3902,-0.4989,0.676921477,0.607198211,0.779229241,0.527477009,,,,,
-1.4608,-1.2025,0.23205056,0.300442167,0.54812605,0.127192957,,,,,
-0.6464,-0.3871,0.523928528,0.679023189,0.824028634,0.431732109,,,,,
-0.8689,-2.2035,0.41941265,0.110416025,0.332289069,0.139366239,,,,,
0.0849,-0.827,1.0886082,0.437359398,0.661331534,0.719930932,,,,,
-0.9164,-0.6669,0.399956295,0.513297336,0.71644772,0.286547776,,,,,
-0.9625,0.2356,0.381936849,1.265667942,1.125019085,0.429686245,,,,,
0.5329,-0.3102,1.703866363,0.733300282,0.85632954,1.459071099,,,,,
0.104,-0.9793,1.109600455,0.375573909,0.612840851,0.680008487,,,,,
0.8885,-0.0431,2.431479695,0.957815604,0.978680542,2.379641866,,,,,
-1.054,0.1809,0.348540794,1.198295344,1.094666773,0.381536026,,,,,
-1.8768,-2.93,0.153079176,0.053397038,0.231077991,0.035373229,,,,,
-0.3134,-0.2497,0.730957471,0.779034458,0.882629287,0.645164472,,,,,
-0.3986,-1.3335,0.671259151,0.263553209,0.513374336,0.344607221,,,,,
-1.156,0.4092,0.314742637,1.505612813,1.227034153,0.386199965,,,,,
-1.1662,-2.0656,0.311548579,0.126742222,0.356008739,0.110914017,,,,,
-1.6662,-0.7607,0.188963765,0.467339175,0.6836221,0.129179806,,,,,
0.8987,0.749,2.456407705,2.114884075,1.454264101,3.572265542,,,,,
0.2368,-0.7014,1.267187655,0.495890571,0.704194981,0.892347186,,,,,
-0.2416,-0.3958,0.785370263,0.673141311,0.820451894,0.64435852,,,,,
0.1489,-1.4465,1.160556928,0.235392723,0.485172879,0.563070746,,,,,
-1.5612,-1.1945,0.209884059,0.302855344,0.550322945,0.115504014,,,,,
-0.4697,0.6874,0.625189797,1.988538606,1.410155525,0.881614847,,,,,
-0.6322,-0.2405,0.531421387,0.786234645,0.886698734,0.471210671,,,,,
-0.6178,1.3152,0.539129218,3.72549601,1.930154401,1.040602633,,,,,
0.0495,-1.956,1.050745592,0.141422983,0.376062472,0.395145985,,,,,
-0.4366,0.1015,0.646229872,1.106829918,1.052059845,0.679872499,,,,,
0.0456,-0.6969,1.046655665,0.498127107,0.705781203,0.738709895,,,,,
-1.5493,-2.1441,0.212396599,0.117173446,0.34230607,0.072704645,,,,,
-0.5109,-0.8146,0.599955376,0.442816419,0.665444527,0.399237021,,,,,
-2.5125,1.8682,0.081065322,6.476627971,2.544921997,0.206304922,,,,,
-0.7273,1.5763,0.483211903,4.837025666,2.199323911,1.062739491,,,,,
-1.4875,-1.4356,0.225936792,0.237972538,0.48782429,0.110217455,,,,,
-1.1845,0.2638,0.305899091,1.301867797,1.140994214,0.349029093,,,,,
0.8193,-3.2479,2.268911044,0.038855719,0.197118541,0.447244435,,,,,
1.1758,-0.3619,3.240734495,0.696352,0.834477082,2.704318663,,,,,
-1.0438,-0.2042,0.352114103,0.815299295,0.902939253,0.317937645,,,,,
-0.1112,-1.5301,0.894759779,0.216514015,0.465310665,0.416341268,,,,,
-1.092,-0.7414,0.335544733,0.476446423,0.690250986,0.231610083,,,,,
-0.6398,-1.3351,0.527397893,0.263131861,0.512963801,0.270536028,,,,,
-1.1527,-0.2946,0.315783003,0.74482946,0.863035028,0.272531793,,,,,
-0.4431,-1.3273,0.642043,0.265192315,0.514968266,0.33063177,,,,,
-0.5337,-1.4249,0.586431155,0.240532515,0.490441144,0.287609966,,,,,
-0.5074,-0.4482,0.602058899,0.638776916,0.799235207,0.481186668,,,,,
-0.1956,-0.1458,0.822341105,0.864330552,0.929693795,0.764525423,,,,,
0.8221,-0.1461,2.275272897,0.864071292,0.929554351,2.114989822,,,,,
-0.1081,-0.5129,0.897537838,0.598756664,0.773793683,0.69450911,,,,,
-0.4386,-2.3133,0.644938704,0.098934229,0.314538121,0.202857808,,,,,
-0.4736,-1.3396,0.622756305,0.261950428,0.51181093,0.318733484,,,,,
-0.9261,-1.2534,0.396095474,0.285532335,0.534352257,0.211654511,,,,,
-1.1825,2.5296,0.306511501,12.54848574,3.542384188,1.085781495,,,,,
-0.4261,-0.8919,0.653051034,0.409876248,0.640215782,0.418093578,,,,,
0.0101,0.118,1.010151177,1.125244111,1.060775241,1.071543358,,,,,
-0.9597,-0.2068,0.383007771,0.81318227,0.901766195,0.34538346,,,,,
0.1888,1.1866,1.207799368,3.275924109,1.809951411,2.186058171,,,,,
-0.8256,-0.2748,0.43797213,0.759724053,0.871621508,0.381745929,,,,,
0.464,-1.7619,1.59042297,0.171718289,0.414389055,0.659053872,,,,,
-0.8677,-1.5507,0.419916247,0.212099452,0.460542563,0.193389304,,,,,
0.8437,0.7319,2.32495341,2.079027009,1.441883147,3.352311138,,,,,
-1.3172,-0.4798,0.267884329,0.618907161,0.786706528,0.21074635,,,,,
-0.2568,-1.2049,0.773522903,0.29972197,0.547468693,0.423479573,,,,,
0.2999,-0.3753,1.349723828,0.687083123,0.828904773,1.118792524,,,,,
0.2992,-1.4562,1.348779352,0.233120451,0.482825488,0.651225048,,,,,
-0.4626,-3.5631,0.62964444,0.028350801,0.168376961,0.106017617,,,,,
-1.1296,1.2098,0.323162496,3.352814023,1.831069093,0.591732858,,,,,
-0.2658,0.2302,0.766592431,1.258851755,1.121985631,0.860105692,,,,,
-0.4071,-0.9031,0.665577629,0.405311245,0.636640594,0.423733737,,,,,
-0.1929,-1.231,0.824564426,0.292000431,0.540370642,0.445570409,,,,,
-0.1642,-0.7671,0.84857229,0.464357755,0.681438005,0.578249409,,,,,
0.7299,0.0925,2.07487311,1.096913142,1.047336212,2.173089744,,,,,
-0.2044,-0.1468,0.815136251,0.863466653,0.929229064,0.757448296,,,,,
0.818,-0.9708,2.265963376,0.378779893,0.615450967,1.394589351,,,,,
-0.3222,-1.0198,0.724553265,0.360667066,0.600555631,0.435134544,,,,,
-0.1069,-0.0581,0.89861553,0.943555587,0.971367895,0.872886276,,,,,
-0.3115,-1.7378,0.732347611,0.175906971,0.41941265,0.307155852,,,,,
1.6729,-1.664,5.327595443,0.189379943,0.435178059,2.318452645,,,,,
-0.687,-1.5474,0.503083057,0.212800537,0.461303085,0.232073766,,,,,
0.5115,-1.6901,1.667791006,0.184501073,0.429535881,0.716376079,,,,,
-1.5486,-2.0831,0.212545329,0.124543528,0.352907252,0.075008788,,,,,
-0.7989,0.344,0.449823498,1.410578636,1.187677833,0.534245397,,,,,
0.1048,0.1301,1.11048849,1.138942272,1.067212384,1.185127069,,,,,
0.352,0.4078,1.421908524,1.50350643,1.22617553,1.743509437,,,,,
-0.0581,-0.3681,0.943555587,0.692047973,0.831894208,0.784938428,,,,,
-0.843,-0.6155,0.430417333,0.540370642,0.73509907,0.316399381,,,,,
-0.7751,-0.8621,0.460657713,0.422274374,0.649826419,0.299347552,,,,,
-1.0663,-0.8478,0.34428,0.42835628,0.654489328,0.225327586,,,,,
-0.6204,-1.6386,0.537729303,0.194251805,0.440740065,0.236998848,,,,,
0.3645,0.4211,1.439793931,1.523636634,1.23435677,1.777219386,,,,,
-0.6221,-0.215,0.53681594,0.80654144,0.898076522,0.482101792,,,,,
1.1758,-1.8247,3.240734495,0.161266017,0.401579403,1.301412223,,,,,
-1.3769,-1.5767,0.252359657,0.206655939,0.454594257,0.114721251,,,,,
0.1838,-1.007,1.201775444,0.365313277,0.604411513,0.726366914,,,,,
-0.9255,0.0286,0.396333203,1.029012907,1.014402734,0.402041485,,,,,
1.2367,-2.3822,3.444228735,0.09234719,0.303886805,1.046655665,,,,,
-1.2847,-1.0106,0.276733591,0.364000514,0.603324551,0.16696017,,,,,
0.0208,-2.7199,1.021017828,0.065881342,0.25667361,0.262068332,,,,,
-0.8084,-0.2592,0.445570409,0.771668674,0.878446739,0.391409873,,,,,
-1.6756,-1.5348,0.187195828,0.215498787,0.464218469,0.086899761,,,,,
0.6577,-0.606,1.930347426,0.545528625,0.738599096,1.425752864,,,,,
-0.6008,-1.3386,0.548372762,0.262212509,0.512066899,0.28080354,,,,,
-0.7447,-2.2641,0.474876742,0.103923524,0.322371717,0.15308683,,,,,
-0.482,2.0113,0.617547062,7.473025969,2.73368359,1.688178269,,,,,
-0.3025,0.0728,0.738968488,1.075515412,1.037070592,0.766362487,,,,,
-1.4907,-1.5893,0.22521495,0.20406841,0.451739316,0.101738447,,,,,
-0.208,-0.8996,0.812207037,0.40673232,0.63775569,0.517989659,,,,,
-0.5395,-1.0874,0.583039699,0.337091794,0.580596068,0.338510557,,,,,
-1.2123,-1.5933,0.297512214,0.203253766,0.45083674,0.134129437,,,,,
-0.3963,0.2656,0.672804824,1.304213269,1.142021571,0.768357622,,,,,
-0.3844,-1.3248,0.680859029,0.265856125,0.515612379,0.351059344,,,,,
-0.6994,-0.7089,0.496883344,0.492185304,0.701559195,0.348593079,,,,,
-1.6897,-1.632,0.184574888,0.195538107,0.442196909,0.081618445,,,,,
0.312,-0.0861,1.366154693,0.917502476,0.957863496,1.30858971,,,,,
0.7233,-2.0077,2.061224039,0.134297203,0.366465828,0.755368175,,,,,
-1.3509,-0.0968,0.259007049,0.907737535,0.95275261,0.246769642,,,,,
0.7926,-1.6821,2.209132711,0.185983001,0.431257465,0.952704973,,,,,
-0.6231,-0.4491,0.536279392,0.638202275,0.798875632,0.428420538,,,,,
-1.1241,-0.4391,0.324944786,0.644616315,0.802880013,0.260891674,,,,,
-1.2583,-0.8461,0.284136648,0.429085105,0.65504588,0.186122541,,,,,
0.4136,-0.4645,1.512252105,0.628449251,0.792747912,1.198834698,,,,,
-1.2292,-0.5071,0.292526505,0.602239544,0.776040942,0.227012545,,,,,
0.5547,-3.0993,1.741418481,0.045080748,0.212322274,0.369741931,,,,,
0.4231,0.9173,1.526686957,2.502524444,1.581936928,2.415122475,,,,,
-0.4542,-1.6869,0.634955729,0.185092422,0.430223688,0.273172996,,,,,
0.2089,-1.3704,1.23232176,0.254005337,0.503989422,0.621077131,,,,,
0.7554,0.1141,2.128462738,1.120864206,1.058708745,2.253422113,,,,,
-0.2171,-1.7438,0.80484948,0.174854689,0.418156297,0.336552878,,,,,
-1.803,-2.7543,0.164803735,0.063653562,0.252296575,0.041579418,,,,,
0.019,0.0421,1.019181649,1.042998773,1.021273114,1.040862816,,,,,
-0.1849,-0.8854,0.831187398,0.412549121,0.642299868,0.533871556,,,,,
0.2361,0.0522,1.266300934,1.053586439,1.026443588,1.299786474,,,,,
-0.8667,2.7729,0.420336373,16.00498122,4.000622604,1.681607195,,,,,
-0.5472,-0.2535,0.578567534,0.776079745,0.880953884,0.509691316,,,,,
-1.0186,-1.599,0.361100127,0.202098515,0.449553685,0.162333893,,,,,
0.375,-1.2816,1.454991415,0.277592796,0.526870759,0.766592431,,,,,
-0.8203,-2.295,0.440299545,0.100761393,0.317429352,0.139763999,,,,,
1.2429,-1.0254,3.465649289,0.358652976,0.598876428,2.075495665,,,,,
0.7215,-0.9016,2.057517173,0.405919668,0.637118253,1.310881747,,,,,
-2.565,-0.8639,0.076919181,0.421514964,0.649241838,0.049939151,,,,,
0.289,-1.3648,1.335091729,0.255431757,0.505402569,0.67475879,,,,,
-0.3309,-0.7134,0.718276993,0.489975446,0.699982461,0.502781297,,,,,
-0.1463,-0.7566,0.863898495,0.469259199,0.685024962,0.591792034,,,,,
-1.223,-0.9803,0.294345804,0.375198522,0.612534507,0.180296962,,,,,
0.0276,0.3822,1.027984408,1.465505157,1.210580504,1.244457883,,,,,
-0.6088,0.5576,0.544003281,1.746475924,1.321543009,0.718923733,,,,,
-0.4723,0.1635,0.623566415,1.177625355,1.08518448,0.676684596,,,,,
-0.5891,-1.3797,0.554826404,0.251654038,0.501651311,0.278329393,,,,,
-0.4165,-1.1946,0.659350513,0.30282506,0.55029543,0.362837574,,,,,
0.2339,-0.6105,1.263518134,0.543079262,0.736939117,0.931135938,,,,,
0.1795,-0.1451,1.196618904,0.864935795,0.930019245,1.112878609,,,,,
-0.8598,-1.8641,0.423246723,0.155035679,0.393745704,0.166651579,,,,,
-0.4637,-2.0031,0.628952212,0.134916393,0.36730967,0.231020229,,,,,
-0.0821,0.8477,0.921179836,2.334271848,1.527832402,1.407408401,,,,,
-1.6603,-1.1749,0.190081947,0.308849863,0.555742623,0.10563664,,,,,
0.3903,-0.5345,1.477423955,0.585962198,0.765481677,1.130940967,,,,,
0.2859,-1.5685,1.330959353,0.208357484,0.45646192,0.607532261,,,,,
0.4613,0.1599,1.58613462,1.173393526,1.083232905,1.718153212,,,,,
-1.055,0.5734,0.348192427,1.774289392,1.332024546,0.46380086,,,,,
-0.1723,-0.7951,0.841726617,0.451536079,0.671964344,0.565610274,,,,,
-0.8097,-1.7189,0.444991544,0.179263229,0.423394885,0.188407144,,,,,
-0.261,-1.3975,0.77028092,0.247214228,0.497206424,0.382988621,,,,,
-0.5587,0.7433,0.571952119,2.102863527,1.450125349,0.829402265,,,,,
-0.0333,-0.4336,0.967248342,0.648171472,0.805090971,0.778722907,,,,,
0.2843,-0.9306,1.32883152,0.394317049,0.627946693,0.834435359,,,,,
0.8218,-2.8055,2.274590418,0.060476525,0.245919754,0.559366716,,,,,
-0.2217,0.0594,0.801155675,1.061199636,1.030145444,0.825306868,,,,,
-0.2834,-1.6035,0.75321844,0.201191115,0.448543326,0.337851104,,,,,
-2.2164,-3.283,0.109000806,0.037515541,0.19368929,0.021112289,,,,,
-0.5973,-2.5514,0.55029543,0.077972428,0.279235435,0.153661984,,,,,
-0.6827,-1.2908,0.505250971,0.275050655,0.524452719,0.264980246,,,,,
0.7373,-0.0161,2.090284121,0.984028912,0.991982314,2.073524881,,,,,
-0.7294,-0.6295,0.482198222,0.532858163,0.729971344,0.351990885,,,,,
0.3597,-1.5038,1.43289948,0.222283875,0.471469908,0.675568987,,,,,
-0.4608,-0.0884,0.630778821,0.915394646,0.956762586,0.603505575,,,,,
-0.1406,-0.1858,0.868836777,0.830439666,0.911284624,0.791757596,,,,,
-0.4764,-0.6432,0.621015027,0.525607785,0.724988128,0.450228521,,,,,
0.01,-1.7923,1.010050167,0.166576603,0.40813797,0.412239825,,,,,
-1.6673,0.7596,0.188756019,2.137421081,1.461992162,0.275959821,,,,,
-0.3203,-3.2759,0.725931225,0.037782849,0.194378109,0.141105139,,,,,
-0.8743,-3.0038,0.417153925,0.049598237,0.222706615,0.092902939,,,,,
-0.3815,-0.0331,0.682836386,0.967441811,0.983586199,0.671628445,,,,,
-0.1285,-0.094,0.879413562,0.910282762,0.954087398,0.839037397,,,,,
-0.7827,0.9281,0.457169984,2.529698182,1.590502494,0.72713,,,,,
-0.6272,-2.1709,0.534085148,0.114074903,0.337749764,0.180387133,,,,,
-0.1807,0.4561,0.834685727,1.577908128,1.256148131,1.048488916,,,,,
0.3288,-0.6483,1.389299968,0.522934009,0.723141763,1.004660828,,,,,
-0.5539,0.3359,0.574704088,1.399199098,1.182877465,0.679804515,,,,,
0.9394,-0.915,2.55844589,0.400516626,0.632863829,1.619147862,,,,,
-0.2066,0.1943,0.813344923,1.214460566,1.102025665,0.89632698,,,,,
-1.0202,-0.333,0.360522828,0.716770194,0.846622817,0.305226853,,,,,
-1.1054,-1.7935,0.331078424,0.166376831,0.407893161,0.135044625,,,,,
1.2935,-1.4919,3.645523585,0.224944854,0.474283517,1.729011746,,,,,
-0.4693,-2.4374,0.625439923,0.087387765,0.295614216,0.184888932,,,,,
-0.031,-0.2446,0.969475573,0.783017683,0.884882864,0.857872322,,,,,
-1.8211,-0.1971,0.161847621,0.821108518,0.906150384,0.146658284,,,,,
0.1967,0.3505,1.217378772,1.41977726,1.191544065,1.450560451,,,,,
-0.9202,1.381,0.398439345,3.978878517,1.99471264,0.794771998,,,,,
-0.0826,-2.2899,0.920719361,0.101276589,0.318239829,0.293009572,,,,,
0.6141,-0.9876,1.847992658,0.372469546,0.610302831,1.127835151,,,,,
-1.1207,-0.55,0.326051479,0.57694981,0.759572123,0.247659614,,,,,
-0.8291,-1.346,0.436441907,0.260279298,0.510175752,0.222662078,,,,,
0.7944,-2.1023,2.213112731,0.122175102,0.349535552,0.77356158,,,,,
-0.5147,-2.4553,0.597679872,0.08583744,0.292980273,0.175108412,,,,,
-0.3072,-0.6108,0.735503485,0.542916362,0.736828584,0.541939992,,,,,
-1.6798,-2.0802,0.186411255,0.124905229,0.353419338,0.065881342,,,,,
0.8344,0.2167,2.303431575,1.241971455,1.11443773,2.567031056,,,,,
0.4266,-0.9797,1.532039723,0.375423709,0.612718295,0.938708767,,,,,
0.4262,-0.6597,1.53142703,0.517006413,0.71903158,1.101144397,,,,,
0.8769,-0.0977,2.40343749,0.906920939,0.952323968,2.288851126,,,,,
-1.7858,0.447,0.167662877,1.563614299,1.25044564,0.209653314,,,,,
-0.7295,-2.2201,0.482150005,0.108598248,0.329542484,0.15888891,,,,,
-0.6076,-1.5647,0.544656477,0.209150749,0.457330022,0.249087759,,,,,
-0.6602,-0.2841,0.516747975,0.752691372,0.867577877,0.44831911,,,,,
-0.4763,-1.671,0.621077131,0.188058913,0.433657598,0.269334817,,,,,
-0.6928,0.2471,0.50017362,1.280307137,1.131506578,0.565949742,,,,,
1.0649,-0.5155,2.900548915,0.597201919,0.772788405,2.24151057,,,,,
-0.228,-1.5382,0.79612426,0.214767335,0.463429968,0.36894784,,,,,
0.1216,-3.0749,1.129302291,0.046194248,0.214928471,0.242719214,,,,,
0.3225,-1.6171,1.380574891,0.198473438,0.445503578,0.615051054,,,,,
-0.5375,-1.5909,0.584206946,0.203742161,0.451378069,0.263698203,,,,,
-1.3666,-1.5369,0.254972394,0.215046714,0.463731295,0.118238678,,,,,
1.1664,0.0274,3.210414319,1.027778832,1.013794275,3.254699657,,,,,
-1.9458,-0.9955,0.142872879,0.369538629,0.60789689,0.086851979,,,,,
-0.8787,-0.2022,0.41532248,0.816931525,0.903842644,0.375386169,,,,,
0.2931,-1.8678,1.340576841,0.154463107,0.393017948,0.526870759,,,,,
0.778,0.5231,2.177113681,1.687250026,1.298941887,2.827944153,,,,,
-0.7979,-2.0564,0.450273546,0.127913631,0.357650152,0.161040402,,,,,
-0.5895,0.2176,0.554604518,1.243089732,1.11493934,0.618350395,,,,,
0.0148,-0.5958,1.014910062,0.551121492,0.742375574,0.75344444,,,,,
0.6326,-1.3299,1.882498719,0.26450371,0.514299242,0.968167664,,,,,
-0.1816,-0.4047,0.833934848,0.667176934,0.816808995,0.681165485,,,,,
-0.7468,-1.3309,0.473880547,0.264239339,0.514042157,0.243594578,,,,,
-0.3803,-1.1992,0.683656282,0.301435264,0.549031205,0.375348632,,,,,
0.4219,0.1289,1.524856031,1.137576361,1.066572248,1.626369126,,,,,
-0.6494,-1.3292,0.522359098,0.264688928,0.514479278,0.268742932,,,,,
0.6579,-1.3685,1.930733534,0.254488406,0.504468439,0.973994132,,,,,
-0.5478,0.5689,0.578220497,1.766323027,1.32903086,0.768472885,,,,,
-1.7211,-1.0681,0.178869283,0.343660853,0.58622594,0.104857814,,,,,
-1.295,0.7782,0.273897864,2.177549147,1.475652109,0.404177961,,,,,
-1.2799,-0.3976,0.278065106,0.671930746,0.81971382,0.22793381,,,,,
-1.0951,-1.6888,0.334506155,0.18474108,0.42981517,0.14377582,,,,,
-0.754,0.8027,0.47048086,2.231558008,1.493840021,0.702823138,,,,,
-0.123,-0.2722,0.884263663,0.761701905,0.872755353,0.771745845,,,,,
0.1584,-2.363,1.171634755,0.094137387,0.306818166,0.359478827,,,,,
0.2611,0.7066,1.298357495,2.027087432,1.423758207,1.848547138,,,,,
1.209,0.9376,3.350132844,2.55384483,1.598075352,5.353764723,,,,,
-0.8803,-1.0309,0.414658495,0.356685799,0.59723178,0.247647231,,,,,
-0.5911,0.5878,0.55371786,1.800024003,1.341649732,0.742895418,,,,,
0.7154,-0.66,2.04500452,0.516851334,0.718923733,1.470202285,,,,,
-0.019,-0.9894,0.981179362,0.371799704,0.609753806,0.59827785,,,,,
0.5046,-0.5905,1.656322859,0.55405019,0.744345478,1.23287643,,,,,
0.3523,0.2623,1.42233516,1.299916459,1.140138789,1.621659488,,,,,
0.6014,0.3344,1.824671553,1.397101873,1.18199064,2.156744697,,,,,
-0.4271,0.6825,0.652398309,1.9788186,1.406704873,0.917731881,,,,,
-2.0124,0.9962,0.133667487,2.707971959,1.645591674,0.219962104,,,,,
-0.848,-0.9586,0.428270617,0.383429311,0.619216692,0.265192315,,,,,
-1.2504,-0.5546,0.286390218,0.574301936,0.757827115,0.217034273,,,,,
-0.1785,-2.2365,0.836524057,0.106831762,0.326851284,0.273418962,,,,,
-0.2551,-0.0802,0.77483901,0.922931742,0.960693365,0.744382696,,,,,
-0.5915,-1.3492,0.553496417,0.259447736,0.509360124,0.281929004,,,,,
-0.1071,-1.5803,0.898435825,0.205913315,0.453776724,0.407689265,,,,,
0.51,1.4578,1.665291195,4.29649683,2.072799274,3.45181438,,,,,
0.4809,-1.2979,1.617529524,0.273104711,0.522594213,0.845311568,,,,,
-0.1826,-0.4517,0.83310133,0.636545105,0.797837768,0.664679706,,,,,
-1.2858,-2.1319,0.276429352,0.118611717,0.344400519,0.095202412,,,,,
-0.1573,-0.6865,0.854447686,0.503334661,0.709460824,0.60619716,,,,,
-1.2703,0.0419,0.280747385,1.042790195,1.021170992,0.286691086,,,,,
0.8874,-0.4232,2.428806538,0.65494763,0.809288348,1.965604831,,,,,
-0.1154,0.4837,0.891009669,1.622064953,1.273603138,1.13479271,,,,,
-1.5713,-1.0294,0.207774899,0.357221229,0.597679872,0.124182875,,,,,
-0.6907,-0.4264,0.501225089,0.652855148,0.807994522,0.404987126,,,,,
-1.4357,-0.347,0.237948742,0.706805328,0.840717151,0.200047588,,,,,
0.0836,-1.4872,1.087193929,0.226004583,0.475399393,0.516851334,,,,,
-1.296,-1.1818,0.273624103,0.306726134,0.553828615,0.151540858,,,,,
1.0237,0.0866,2.783474591,1.090460408,1.044251123,2.906646468,,,,,
-1.1328,-0.3784,0.322130028,0.684956463,0.827620966,0.266601565,,,,,
-1.0094,0.8436,0.364437577,2.324720926,1.524703553,0.555659268,,,,,
-0.5154,0.4188,0.597261642,1.520136297,1.232938075,0.736386619,,,,,
-0.2514,-2.3682,0.777711225,0.093649143,0.306021475,0.237996336,,,,,
-0.4058,-1.9228,0.666443443,0.146197037,0.382357211,0.254819456,,,,,
0.3504,-0.6159,1.419635289,0.540154537,0.734952065,1.043363887,,,,,
-0.1322,-3.2929,0.876165744,0.03714597,0.192732897,0.168865963,,,,,
-0.0001,-1.7256,0.999900005,0.17806618,0.421978886,0.42193669,,,,,
0.597,-1.3762,1.816660635,0.25253637,0.50252997,0.912926414,,,,,
0.0668,-1.0134,1.06908164,0.362982738,0.602480488,0.644100828,,,,,
-0.0774,1.2494,0.925519572,3.48824938,1.867685568,1.728579547,,,,,
-2.3961,-0.489,0.091072444,0.613239327,0.783095988,0.071318466,,,,,
-1.066,-0.4042,0.344383299,0.667510606,0.817013223,0.281365709,,,,,
0.2424,-0.0463,1.274303812,0.954755493,0.977115905,1.245142523,,,,,
0.925,-0.8203,2.52186826,0.440299545,0.66355071,1.673387475,,,,,
-1.6888,-0.746,0.18474108,0.474259803,0.688665233,0.127224759,,,,,
1.4161,-1.559,4.121017092,0.210346312,0.458635272,1.890043794,,,,,
0.4839,-3.3323,1.622389399,0.035710876,0.188973214,0.306588139,,,,,
-0.7039,0.3531,0.494652393,1.423473484,1.19309408,0.590166841,,,,,
0.086,-1.4885,1.089806328,0.225710968,0.475090484,0.517756616,,,,,
-0.8145,-1.532,0.442860702,0.216103029,0.46486883,0.205872136,,,,,
-0.9478,-0.2881,0.38759279,0.74968662,0.865844455,0.335595068,,,,,
-0.8913,0.7083,0.410122247,2.030536411,1.424968916,0.584411454,,,,,
-0.898,0.3268,0.407383613,1.386524145,1.177507599,0.4796973,,,,,
